        X             RHO          U          P            E    
   0.5103E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5108E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5112E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5118E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5122E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5128E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5132E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5137E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5142E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5148E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5152E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5157E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5162E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5168E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5172E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5177E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5182E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5188E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5192E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5197E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5202E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5208E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5212E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5217E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5222E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5228E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5232E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5237E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5242E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5248E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5252E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5257E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5262E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5268E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5272E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5277E+00   0.4263E+00   0.9274E+00   0.3031E+00   0.1778E+01
   0.5282E+00   0.4263E+00   0.9274E+00   0.3031E+00   0.1778E+01
   0.5288E+00   0.4263E+00   0.9274E+00   0.3031E+00   0.1778E+01
   0.5292E+00   0.4263E+00   0.9274E+00   0.3031E+00   0.1778E+01
   0.5297E+00   0.4263E+00   0.9274E+00   0.3031E+00   0.1778E+01
   0.5302E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5308E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5312E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5317E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5323E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5328E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5333E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5337E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5343E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5348E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5353E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5357E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5363E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5368E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5373E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5377E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5383E+00   0.4263E+00   0.9274E+00   0.3031E+00   0.1778E+01
   0.5388E+00   0.4263E+00   0.9274E+00   0.3031E+00   0.1778E+01
   0.5393E+00   0.4263E+00   0.9274E+00   0.3031E+00   0.1778E+01
   0.5397E+00   0.4263E+00   0.9274E+00   0.3031E+00   0.1778E+01
   0.5403E+00   0.4263E+00   0.9274E+00   0.3031E+00   0.1778E+01
   0.5408E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5413E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5417E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5423E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5428E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5433E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5437E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5443E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5448E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5453E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5457E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5463E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5468E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5473E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5477E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5483E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5488E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5493E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5497E+00   0.4263E+00   0.9274E+00   0.3031E+00   0.1778E+01
   0.5503E+00   0.4263E+00   0.9274E+00   0.3031E+00   0.1778E+01
   0.5508E+00   0.4263E+00   0.9274E+00   0.3031E+00   0.1778E+01
   0.5513E+00   0.4263E+00   0.9274E+00   0.3031E+00   0.1778E+01
   0.5517E+00   0.4263E+00   0.9274E+00   0.3031E+00   0.1778E+01
   0.5523E+00   0.4263E+00   0.9274E+00   0.3031E+00   0.1778E+01
   0.5528E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5533E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5537E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5543E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5548E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5553E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5557E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5563E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5568E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5573E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5577E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5583E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5588E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5593E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5597E+00   0.4263E+00   0.9274E+00   0.3031E+00   0.1778E+01
   0.5603E+00   0.4263E+00   0.9274E+00   0.3031E+00   0.1778E+01
   0.5608E+00   0.4263E+00   0.9274E+00   0.3031E+00   0.1778E+01
   0.5613E+00   0.4263E+00   0.9274E+00   0.3031E+00   0.1778E+01
   0.5617E+00   0.4263E+00   0.9274E+00   0.3031E+00   0.1778E+01
   0.5623E+00   0.4263E+00   0.9274E+00   0.3031E+00   0.1778E+01
   0.5628E+00   0.4263E+00   0.9274E+00   0.3031E+00   0.1778E+01
   0.5633E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5637E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5643E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5648E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5653E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5657E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5663E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5668E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5673E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5677E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5683E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5688E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5693E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5697E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5703E+00   0.4263E+00   0.9274E+00   0.3031E+00   0.1778E+01
   0.5708E+00   0.4263E+00   0.9274E+00   0.3031E+00   0.1778E+01
   0.5713E+00   0.4263E+00   0.9274E+00   0.3031E+00   0.1778E+01
   0.5717E+00   0.4263E+00   0.9274E+00   0.3031E+00   0.1778E+01
   0.5723E+00   0.4263E+00   0.9274E+00   0.3031E+00   0.1778E+01
   0.5728E+00   0.4263E+00   0.9274E+00   0.3031E+00   0.1778E+01
   0.5733E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5737E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5743E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5748E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5753E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5757E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5763E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5767E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5773E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5777E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5782E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5787E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5793E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5797E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5802E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5807E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5813E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5817E+00   0.4263E+00   0.9274E+00   0.3031E+00   0.1778E+01
   0.5822E+00   0.4263E+00   0.9274E+00   0.3031E+00   0.1778E+01
   0.5827E+00   0.4263E+00   0.9274E+00   0.3031E+00   0.1778E+01
   0.5833E+00   0.4263E+00   0.9274E+00   0.3031E+00   0.1778E+01
   0.5837E+00   0.4263E+00   0.9274E+00   0.3031E+00   0.1778E+01
   0.5842E+00   0.4263E+00   0.9274E+00   0.3031E+00   0.1778E+01
   0.5847E+00   0.4263E+00   0.9274E+00   0.3031E+00   0.1778E+01
   0.5853E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5857E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5862E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5867E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5873E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5877E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5882E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5887E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5893E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5897E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5902E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5907E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5913E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5917E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5922E+00   0.4263E+00   0.9274E+00   0.3031E+00   0.1778E+01
   0.5927E+00   0.4263E+00   0.9274E+00   0.3031E+00   0.1778E+01
   0.5933E+00   0.4263E+00   0.9274E+00   0.3031E+00   0.1778E+01
   0.5938E+00   0.4263E+00   0.9274E+00   0.3031E+00   0.1778E+01
   0.5942E+00   0.4263E+00   0.9274E+00   0.3031E+00   0.1778E+01
   0.5948E+00   0.4263E+00   0.9274E+00   0.3031E+00   0.1778E+01
   0.5953E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5958E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5962E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5968E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5973E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5978E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5982E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5988E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5993E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5998E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.6002E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.6008E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.6013E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.6018E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.6022E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.6028E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.6033E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.6038E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.6042E+00   0.4263E+00   0.9274E+00   0.3031E+00   0.1778E+01
   0.6048E+00   0.4263E+00   0.9274E+00   0.3031E+00   0.1778E+01
   0.6053E+00   0.4263E+00   0.9274E+00   0.3031E+00   0.1778E+01
   0.6058E+00   0.4263E+00   0.9274E+00   0.3031E+00   0.1778E+01
   0.6062E+00   0.4263E+00   0.9274E+00   0.3031E+00   0.1778E+01
   0.6068E+00   0.4263E+00   0.9274E+00   0.3031E+00   0.1778E+01
   0.6073E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.6078E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.6082E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.6088E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.6093E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.6098E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.6102E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.6108E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.6113E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.6118E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.6122E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.6128E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.6133E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.6138E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.6142E+00   0.4263E+00   0.9274E+00   0.3031E+00   0.1778E+01
   0.6148E+00   0.4263E+00   0.9274E+00   0.3031E+00   0.1778E+01
   0.6153E+00   0.4263E+00   0.9274E+00   0.3031E+00   0.1778E+01
   0.6158E+00   0.4263E+00   0.9274E+00   0.3031E+00   0.1778E+01
   0.6162E+00   0.4263E+00   0.9274E+00   0.3031E+00   0.1778E+01
   0.6168E+00   0.4263E+00   0.9274E+00   0.3031E+00   0.1778E+01
   0.6173E+00   0.4263E+00   0.9274E+00   0.3031E+00   0.1778E+01
   0.6178E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.6182E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.6188E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.6193E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.6198E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.6202E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.6208E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.6213E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.6218E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.6222E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.6228E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.6233E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.6238E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.6242E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.6248E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.6253E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.6258E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.6262E+00   0.4263E+00   0.9274E+00   0.3031E+00   0.1778E+01
   0.6268E+00   0.4263E+00   0.9274E+00   0.3031E+00   0.1778E+01
   0.6273E+00   0.4263E+00   0.9274E+00   0.3031E+00   0.1778E+01
   0.6278E+00   0.4263E+00   0.9274E+00   0.3031E+00   0.1778E+01
   0.6282E+00   0.4263E+00   0.9274E+00   0.3031E+00   0.1778E+01
   0.6288E+00   0.4263E+00   0.9274E+00   0.3031E+00   0.1778E+01
   0.6293E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.6298E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.6302E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.6308E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.6313E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.6318E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.6322E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.6328E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.6333E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.6338E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.6342E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.6348E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.6353E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.6358E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.6362E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.6368E+00   0.4263E+00   0.9274E+00   0.3031E+00   0.1778E+01
   0.6373E+00   0.4263E+00   0.9274E+00   0.3031E+00   0.1778E+01
   0.6378E+00   0.4263E+00   0.9274E+00   0.3031E+00   0.1778E+01
   0.6382E+00   0.4263E+00   0.9274E+00   0.3031E+00   0.1778E+01
   0.6388E+00   0.4263E+00   0.9274E+00   0.3031E+00   0.1778E+01
   0.6393E+00   0.4263E+00   0.9274E+00   0.3031E+00   0.1778E+01
   0.6398E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.6402E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.6407E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.6412E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.6418E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.6422E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.6427E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.6432E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.6438E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.6442E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.6447E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.6452E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.6458E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.6462E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.6467E+00   0.4263E+00   0.9274E+00   0.3031E+00   0.1778E+01
   0.6472E+00   0.4263E+00   0.9274E+00   0.3031E+00   0.1778E+01
   0.6478E+00   0.4263E+00   0.9274E+00   0.3031E+00   0.1778E+01
   0.6482E+00   0.4263E+00   0.9274E+00   0.3031E+00   0.1778E+01
   0.6487E+00   0.4263E+00   0.9274E+00   0.3031E+00   0.1778E+01
   0.6492E+00   0.4263E+00   0.9274E+00   0.3031E+00   0.1778E+01
   0.6498E+00   0.4263E+00   0.9274E+00   0.3031E+00   0.1778E+01
   0.6502E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.6507E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.6512E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.6518E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.6522E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.6527E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.6532E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.6538E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.6542E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.6547E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.6552E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.6558E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.6562E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.6567E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.6573E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.6578E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.6583E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.6587E+00   0.4263E+00   0.9274E+00   0.3031E+00   0.1778E+01
   0.6593E+00   0.4263E+00   0.9274E+00   0.3031E+00   0.1778E+01
   0.6598E+00   0.4263E+00   0.9274E+00   0.3031E+00   0.1778E+01
   0.6603E+00   0.4263E+00   0.9274E+00   0.3031E+00   0.1778E+01
   0.6607E+00   0.4263E+00   0.9274E+00   0.3031E+00   0.1778E+01
   0.6613E+00   0.4263E+00   0.9274E+00   0.3031E+00   0.1778E+01
   0.6618E+00   0.4263E+00   0.9274E+00   0.3031E+00   0.1778E+01
   0.6623E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.6627E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.6633E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.6638E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.6643E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.6647E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.6653E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.6658E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.6663E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.6667E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.6673E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.6678E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.6683E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.6687E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.6693E+00   0.4263E+00   0.9274E+00   0.3031E+00   0.1778E+01
   0.6698E+00   0.4263E+00   0.9274E+00   0.3031E+00   0.1778E+01
   0.6703E+00   0.4263E+00   0.9274E+00   0.3031E+00   0.1778E+01
   0.6707E+00   0.4263E+00   0.9274E+00   0.3031E+00   0.1778E+01
   0.6713E+00   0.4263E+00   0.9274E+00   0.3031E+00   0.1778E+01
   0.6718E+00   0.4262E+00   0.9274E+00   0.3031E+00   0.1778E+01
   0.6723E+00   0.4262E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.6727E+00   0.4262E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.6733E+00   0.4262E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.6738E+00   0.4262E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.6743E+00   0.4262E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.6747E+00   0.4262E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.6753E+00   0.4262E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.6758E+00   0.4262E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.6763E+00   0.4261E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.6767E+00   0.4261E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.6773E+00   0.4261E+00   0.9275E+00   0.3031E+00   0.1779E+01
   0.6778E+00   0.4261E+00   0.9275E+00   0.3031E+00   0.1779E+01
   0.6783E+00   0.4260E+00   0.9275E+00   0.3031E+00   0.1779E+01
   0.6787E+00   0.4259E+00   0.9275E+00   0.3031E+00   0.1779E+01
   0.6793E+00   0.4258E+00   0.9275E+00   0.3031E+00   0.1780E+01
   0.6798E+00   0.4256E+00   0.9275E+00   0.3031E+00   0.1780E+01
   0.6803E+00   0.4253E+00   0.9275E+00   0.3031E+00   0.1782E+01
